age_yrBP,pre,ecc,ecc_safe,pre_envelope_proxy,pre_phase_like_raw,pre_phase_like,pre_phase_like_z,pre_z,pre_deamp_unit
1500.0,0.016914,0.017339,0.017339,0.6275425262395947,0.02695275506084549,0.02904386469245941,1.3852017668018142,0.8066439639037606,0.975488782513409
1600.0,0.016824,0.017371,0.017371,0.6287006876583424,0.026759951643543833,0.02883610276416259,1.3752647391328345,0.8023393615276674,0.9685107362846122
1700.0,0.016718,0.017403,0.017403,0.6298588490770901,0.02654245474918118,0.028601731533591218,1.3640550173994412,0.7972694965069356,0.9606389702924785
1800.0,0.016597,0.017434,0.017434,0.6309808179515021,0.026303493747849026,0.02834423091913463,1.3517390423234936,0.7914821977568548,0.9519903636572215
1900.0,0.01646,0.017466,0.017466,0.6321389793702498,0.02603857780831329,0.028058761671728116,1.3380853578714091,0.7849296363621352,0.9424023817702966
2000.0,0.016308,0.017497,0.017497,0.6332609482446616,0.02575241698576899,0.02775039927272671,1.3233367188109733,0.7776596412380667,0.9320454935131738
2100.0,0.016142,0.017529,0.017529,0.6344191096634093,0.025443748074619202,0.027417782511658502,1.307428019921833,0.7697200412999394,0.9208739802612813
2200.0,0.015961,0.017562,0.017562,0.6356134636264931,0.02511117355654253,0.027059405444773386,1.2902872335479336,0.7610630076324633,0.9088372622708119
2300.0,0.015766,0.017596,0.017596,0.6368440101339125,0.0247564548761082,0.026677166177018943,1.2720051439900237,0.751736369150928,0.8959990907024322
2400.0,0.015556,0.017629,0.017629,0.638038364096996,0.02438097906858018,0.026272559355767566,1.2526532386106664,0.7416922969400442,0.882409665891429
2500.0,0.015333,0.017664,0.017664,0.6393051031487513,0.02398385360054348,0.025844623201057234,1.2321855165175302,0.7310264488303911,0.8680366847826088
2600.0,0.015096,0.017699,0.017699,0.6405718422005067,0.02356644330188146,0.02539482843209166,1.2106723206148249,0.7196909959066793,0.8529295440420362
2700.0,0.014846,0.017735,0.017735,0.641874773796598,0.02312912207499295,0.024923577960211635,1.1881329217149386,0.7077337670841983,0.8371017761488582
2800.0,0.014583,0.017771,0.017771,0.6431777053926891,0.022673360531202523,0.0244324564930372,1.1646431146643894,0.6951547623629484,0.82060660626864
2900.0,0.014307,0.017808,0.017808,0.6445168295331163,0.02219802392183288,0.02392024124325148,1.140144414872181,0.6819539817429294,0.8034029649595688
3000.0,0.014018,0.017846,0.017846,0.6458921462178792,0.021703313907878514,0.023387149517568553,1.114647215882733,0.6681314252241414,0.785498150846128
3100.0,0.013718,0.017885,0.017885,0.647303655446978,0.021192526698350568,0.022836733258945707,1.088321403274864,0.6537827506371642,0.7670114621190941
3200.0,0.013406,0.017924,0.017924,0.6487151646760767,0.020665464182102206,0.022268778985928824,1.0611567664621895,0.638860129066708,0.7479357286320018
3300.0,0.013081,0.017962,0.017962,0.6500904813608397,0.020121814385925845,0.021682950521099,1.0331372264434178,0.6233157315974829,0.7282596592807038
3400.0,0.012744,0.018001,0.018001,0.6515019905899385,0.01956095328037331,0.021078575420143363,1.0042306209364713,0.6071973871447784,0.7079606688517305
3500.0,0.012394,0.018039,0.018039,0.6528773072747014,0.01898365873939797,0.0204564919077925,0.9744770413209838,0.5904572667933051,0.6870669105826266
3600.0,0.012031,0.018076,0.018076,0.6542164314151284,0.018389938592608984,0.019816708421110028,0.9438768911325556,0.5730953705430628,0.6655786678468688
3700.0,0.011656,0.018111,0.018111,0.6554831704668838,0.0177823024681133,0.01916192929584945,0.912559515816857,0.5551595273093414,0.6435867704709846
3800.0,0.011267,0.018146,0.018146,0.6567499095186392,0.017155693265733494,0.018486705080444206,0.8802642740165344,0.536554079261561,0.6209081891325912
3900.0,0.010867,0.018179,0.018179,0.6579442634817229,0.01651659662247648,0.017798024595267144,0.847325433429177,0.5174225131455915,0.5977776555366081
