age_yrBP,filtered_value,mcv_state,segment_id,is_transition_age
104550,0.12861738470006373,1,68,0
104600,-0.021115322691628413,0,69,1
104650,-0.5404729167825256,0,69,0
104700,-0.06622086078068329,0,69,0
104750,-0.2754930378123439,0,69,0
104800,-0.12682278304679662,0,69,0
104850,-0.341414255697181,0,69,0
104900,-0.26321074543331047,0,69,0
104950,-0.1750921170978264,0,69,0
105000,0.28120971303272535,1,70,1
105050,0.17652533603941822,1,70,0
105100,0.02804187754613363,1,70,0
105150,0.32711730682892076,1,70,0
105200,2.037547696649721,1,70,0
105250,1.1921236225373395,1,70,0
105300,0.750618588107557,1,70,0
105350,0.8187933331592845,1,70,0
